date_commande;identifiant_client;montant_ttc;numero_commande;pays;canal
2024-10-15;CLI-000322;63,00;CMD-000428;FR;TikTok
2024-10-15;CLI-000431;99,00;CMD-000429;BE;Meta
2024-10-16;CLI-000045;138,00;CMD-000430;IT;Direct
2024-10-16;CLI-000133;138,00;CMD-000431;FR;Email/SMS
2024-10-16;CLI-000353;99,00;CMD-000432;DE;TikTok
2024-10-16;CLI-000369;74,00;CMD-000433;FR;Meta
2024-10-16;CLI-000371;63,00;CMD-000434;FR;Meta
2024-10-16;CLI-000395;39,00;CMD-000435;FR;Meta
2024-10-16;CLI-000421;39,00;CMD-000436;FR;TikTok
2024-10-16;CLI-000429;78,00;CMD-000437;FR;Direct
2024-10-16;CLI-000435;63,00;CMD-000438;FR;Meta
2024-10-17;CLI-000091;74,00;CMD-000439;IT;Meta retargeting
2024-10-17;CLI-000099;138,00;CMD-000440;IT;Email/SMS
2024-10-17;CLI-000319;99,00;CMD-000441;IT;TikTok
2024-10-17;CLI-000356;74,00;CMD-000442;FR;Meta
2024-10-17;CLI-000399;74,00;CMD-000443;FR;Meta
2024-10-17;CLI-000436;99,00;CMD-000444;FR;Google
2024-10-18;CLI-000266;99,00;CMD-000445;DE;Email/SMS
2024-10-18;CLI-000313;123,00;CMD-000446;FR;Influence
2024-10-18;CLI-000328;39,00;CMD-000447;FR;TikTok
2024-10-18;CLI-000331;99,00;CMD-000448;FR;Influence
2024-10-18;CLI-000348;48,00;CMD-000449;FR;Meta
2024-10-18;CLI-000352;39,00;CMD-000450;FR;Influence
2024-10-18;CLI-000376;74,00;CMD-000451;NL;TikTok
2024-10-18;CLI-000404;99,00;CMD-000452;ES;Meta
2024-10-18;CLI-000427;74,00;CMD-000453;DE;Meta
2024-10-18;CLI-000438;74,00;CMD-000454;FR;TikTok
2024-10-19;CLI-000065;138,00;CMD-000455;IT;Email/SMS
2024-10-19;CLI-000091;113,00;CMD-000456;IT;Meta retargeting
2024-10-19;CLI-000195;39,00;CMD-000457;FR;Email/SMS
2024-10-19;CLI-000302;138,00;CMD-000458;ES;Email/SMS
2024-10-19;CLI-000329;74,00;CMD-000459;FR;Meta
2024-10-19;CLI-000441;74,00;CMD-000460;FR;Meta
2024-10-20;CLI-000106;99,00;CMD-000461;FR;Direct
2024-10-20;CLI-000336;39,00;CMD-000462;ES;Meta
2024-10-20;CLI-000426;39,00;CMD-000463;FR;Google
2024-10-20;CLI-000437;99,00;CMD-000464;DE;TikTok
2024-10-21;CLI-000402;39,00;CMD-000465;IT;Email/SMS
2024-10-21;CLI-000439;39,00;CMD-000466;FR;TikTok
2024-10-21;CLI-000440;98,00;CMD-000467;FR;Meta
2024-10-22;CLI-000197;138,00;CMD-000468;FR;Email/SMS
2024-10-22;CLI-000233;74,00;CMD-000469;BE;Meta retargeting
2024-10-22;CLI-000314;24,00;CMD-000470;BE;Google
2024-10-22;CLI-000384;74,00;CMD-000471;FR;TikTok
2024-10-22;CLI-000425;39,00;CMD-000472;FR;Meta
2024-10-23;CLI-000182;74,00;CMD-000473;FR;Direct
2024-10-23;CLI-000339;39,00;CMD-000474;FR;TikTok
2024-10-23;CLI-000342;63,00;CMD-000475;FR;Google
2024-10-23;CLI-000360;123,00;CMD-000476;DE;Meta
2024-10-23;CLI-000374;74,00;CMD-000477;FR;Meta
2024-10-23;CLI-000406;39,00;CMD-000478;FR;Meta
2024-10-23;CLI-000414;74,00;CMD-000479;FR;Influence
2024-10-24;CLI-000043;99,00;CMD-000480;ES;Direct
2024-10-24;CLI-000242;113,00;CMD-000481;NL;Meta retargeting
2024-10-24;CLI-000333;99,00;CMD-000482;BE;TikTok
2024-10-24;CLI-000363;99,00;CMD-000483;FR;Meta
2024-10-25;CLI-000195;-39,00;R-CMD-000457;FR;Remboursement
2024-10-25;CLI-000214;138,00;CMD-000484;DE;Direct
2024-10-25;CLI-000316;39,00;CMD-000485;FR;TikTok
2024-10-25;CLI-000346;39,00;CMD-000486;FR;Google
2024-10-25;CLI-000413;39,00;CMD-000487;DE;Meta
2024-10-26;CLI-000301;113,00;CMD-000488;FR;Meta retargeting
2024-10-26;CLI-000306;29,00;CMD-000489;FR;Email/SMS
2024-10-26;CLI-000349;39,00;CMD-000490;FR;Meta
2024-10-26;CLI-000432;39,00;CMD-000491;FR;Meta
2024-10-26;CLI-000433;39,00;CMD-000492;FR;Autre
2024-10-27;CLI-000110;99,00;CMD-000493;FR;Email/SMS
2024-10-27;CLI-000275;113,00;CMD-000494;FR;Meta retargeting
2024-10-27;CLI-000317;24,00;CMD-000495;FR;TikTok
2024-10-27;CLI-000318;39,00;CMD-000496;DE;Meta
2024-10-27;CLI-000347;74,00;CMD-000497;FR;TikTok
2024-10-27;CLI-000372;74,00;CMD-000498;FR;Email/SMS
2024-10-27;CLI-000390;24,00;CMD-000499;FR;TikTok
2024-10-27;CLI-000392;39,00;CMD-000500;FR;TikTok
2024-10-27;CLI-000400;74,00;CMD-000501;NL;TikTok
2024-10-27;CLI-000407;74,00;CMD-000502;FR;Meta
2024-10-27;CLI-000419;74,00;CMD-000503;FR;Meta
2024-10-28;CLI-000258;99,00;CMD-000504;FR;Direct
2024-10-28;CLI-000296;78,00;CMD-000505;FR;Email/SMS
2024-10-28;CLI-000337;98,00;CMD-000506;FR;Meta
2024-10-28;CLI-000378;123,00;CMD-000507;DE;Google
2024-10-28;CLI-000434;99,00;CMD-000508;FR;Google
2024-10-29;CLI-000395;-39,00;R-CMD-000435;FR;Remboursement
2024-10-29;CLI-000217;99,00;CMD-000509;FR;Direct
2024-10-29;CLI-000323;74,00;CMD-000510;FR;Meta
2024-10-29;CLI-000332;99,00;CMD-000511;FR;Meta
2024-10-29;CLI-000375;29,00;CMD-000512;FR;Meta
2024-10-29;CLI-000412;39,00;CMD-000513;FR;Meta
2024-10-29;CLI-000415;39,00;CMD-000514;FR;Meta
2024-10-29;CLI-000420;138,00;CMD-000515;FR;Direct
2024-10-30;CLI-000369;-74,00;R-CMD-000433;FR;Remboursement
2024-10-30;CLI-000330;24,00;CMD-000516;FR;Meta
2024-10-30;CLI-000334;74,00;CMD-000517;BE;Meta
2024-10-30;CLI-000344;39,00;CMD-000518;ES;Meta
2024-10-30;CLI-000365;39,00;CMD-000519;FR;Influence
2024-10-30;CLI-000366;123,00;CMD-000520;DE;Google
2024-10-30;CLI-000368;98,00;CMD-000521;FR;TikTok
2024-10-30;CLI-000383;99,00;CMD-000522;FR;TikTok
2024-10-30;CLI-000387;98,00;CMD-000523;BE;Meta
2024-10-31;CLI-000181;74,00;CMD-000524;DE;Email/SMS
2024-10-31;CLI-000389;53,00;CMD-000525;FR;Meta
2024-10-31;CLI-000410;39,00;CMD-000526;FR;TikTok
2024-11-01;CLI-000132;74,00;CMD-000527;FR;Email/SMS
2024-11-01;CLI-000403;99,00;CMD-000528;IT;Email/SMS
2024-11-01;CLI-000450;74,00;CMD-000529;FR;TikTok
2024-11-01;CLI-000462;29,00;CMD-000530;ES;Google
2024-11-01;CLI-000500;99,00;CMD-000531;FR;Meta
2024-11-01;CLI-000533;63,00;CMD-000532;IT;Google
2024-11-01;CLI-000568;39,00;CMD-000533;FR;TikTok
2024-11-01;CLI-000577;29,00;CMD-000534;FR;TikTok
2024-11-01;CLI-000578;39,00;CMD-000535;FR;Meta
2024-11-01;CLI-000598;99,00;CMD-000536;BE;Meta
2024-11-01;CLI-000600;74,00;CMD-000537;FR;Influence
2024-11-01;CLI-000608;99,00;CMD-000538;FR;Meta
2024-11-02;CLI-000189;138,00;CMD-000539;ES;Meta retargeting
2024-11-02;CLI-000399;74,00;CMD-000540;FR;Email/SMS
2024-11-02;CLI-000493;99,00;CMD-000541;IT;Google
2024-11-02;CLI-000495;74,00;CMD-000542;FR;Influence
2024-11-02;CLI-000496;39,00;CMD-000543;ES;Autre
2024-11-02;CLI-000497;99,00;CMD-000544;FR;Meta
2024-11-02;CLI-000520;99,00;CMD-000545;FR;Meta
2024-11-02;CLI-000537;99,00;CMD-000546;IT;Google
2024-11-02;CLI-000553;123,00;CMD-000547;FR;TikTok
2024-11-02;CLI-000558;39,00;CMD-000548;FR;Meta
2024-11-02;CLI-000591;98,00;CMD-000549;FR;Autre
2024-11-02;CLI-000604;99,00;CMD-000550;FR;Autre
2024-11-03;CLI-000208;74,00;CMD-000551;FR;Email/SMS
2024-11-03;CLI-000483;39,00;CMD-000552;DE;Influence
2024-11-03;CLI-000514;29,00;CMD-000553;FR;Meta
2024-11-03;CLI-000521;74,00;CMD-000554;IT;TikTok
2024-11-03;CLI-000527;74,00;CMD-000555;FR;Meta
2024-11-03;CLI-000534;39,00;CMD-000556;FR;Influence
2024-11-03;CLI-000613;39,00;CMD-000557;DE;Influence
2024-11-04;CLI-000142;74,00;CMD-000558;FR;Meta retargeting
2024-11-04;CLI-000419;138,00;CMD-000559;FR;Direct
2024-11-04;CLI-000453;39,00;CMD-000560;FR;Meta
2024-11-04;CLI-000539;99,00;CMD-000561;FR;Google
2024-11-04;CLI-000549;39,00;CMD-000562;FR;Meta
2024-11-04;CLI-000567;99,00;CMD-000563;FR;Meta
2024-11-04;CLI-000580;74,00;CMD-000564;BE;Google
2024-11-05;CLI-000112;78,00;CMD-000565;FR;Email/SMS
2024-11-05;CLI-000225;78,00;CMD-000566;FR;Meta retargeting
2024-11-05;CLI-000463;63,00;CMD-000567;FR;Meta
2024-11-05;CLI-000512;74,00;CMD-000568;BE;Influence
2024-11-05;CLI-000525;39,00;CMD-000569;FR;Google
2024-11-05;CLI-000585;98,00;CMD-000570;FR;Meta
2024-11-05;CLI-000601;74,00;CMD-000571;FR;Google
2024-11-05;CLI-000605;39,00;CMD-000572;DE;TikTok
2024-11-06;CLI-000106;99,00;CMD-000573;FR;Email/SMS
2024-11-06;CLI-000486;63,00;CMD-000574;DE;Meta
2024-11-06;CLI-000559;24,00;CMD-000575;FR;Google
2024-11-06;CLI-000561;74,00;CMD-000576;FR;Meta
2024-11-06;CLI-000581;99,00;CMD-000577;FR;Meta
2024-11-07;CLI-000225;99,00;CMD-000578;FR;Direct
2024-11-07;CLI-000251;99,00;CMD-000579;FR;Email/SMS
2024-11-07;CLI-000257;74,00;CMD-000580;FR;Meta retargeting
2024-11-07;CLI-000448;98,00;CMD-000581;FR;Influence
2024-11-07;CLI-000524;74,00;CMD-000582;FR;Meta
2024-11-07;CLI-000526;39,00;CMD-000583;BE;Google
2024-11-07;CLI-000526;74,00;CMD-000584;BE;Email/SMS
2024-11-07;CLI-000557;74,00;CMD-000585;DE;TikTok
2024-11-07;CLI-000593;98,00;CMD-000586;FR;Meta
2024-11-07;CLI-000624;39,00;CMD-000587;BE;TikTok
2024-11-08;CLI-000103;74,00;CMD-000588;FR;Direct
2024-11-08;CLI-000484;39,00;CMD-000589;BE;Meta
2024-11-08;CLI-000519;39,00;CMD-000590;FR;Google
2024-11-08;CLI-000530;74,00;CMD-000591;FR;Meta
2024-11-08;CLI-000540;39,00;CMD-000592;NL;TikTok
2024-11-08;CLI-000584;24,00;CMD-000593;DE;Google
2024-11-08;CLI-000594;39,00;CMD-000594;FR;Meta
2024-11-09;CLI-000393;74,00;CMD-000595;FR;Meta retargeting
2024-11-09;CLI-000401;78,00;CMD-000596;FR;Email/SMS
2024-11-09;CLI-000466;63,00;CMD-000597;FR;TikTok
2024-11-09;CLI-000468;39,00;CMD-000598;FR;Influence
2024-11-09;CLI-000552;99,00;CMD-000599;IT;Meta
2024-11-09;CLI-000615;99,00;CMD-000600;FR;Meta
2024-11-09;CLI-000623;74,00;CMD-000601;ES;Google
2024-11-10;CLI-000154;74,00;CMD-000602;ES;Email/SMS
2024-11-10;CLI-000451;98,00;CMD-000603;DE;Meta
2024-11-10;CLI-000478;99,00;CMD-000604;FR;Influence
2024-11-10;CLI-000511;99,00;CMD-000605;IT;Meta
2024-11-10;CLI-000517;39,00;CMD-000606;ES;TikTok
2024-11-10;CLI-000541;39,00;CMD-000607;FR;Meta
2024-11-10;CLI-000566;39,00;CMD-000608;BE;Meta
2024-11-10;CLI-000573;39,00;CMD-000609;FR;Meta
2024-11-10;CLI-000592;74,00;CMD-000610;FR;Google
2024-11-10;CLI-000599;74,00;CMD-000611;FR;Meta
2024-11-10;CLI-000616;99,00;CMD-000612;FR;Meta
2024-11-11;CLI-000120;74,00;CMD-000613;DE;Email/SMS
2024-11-11;CLI-000217;138,00;CMD-000614;FR;Email/SMS
2024-11-11;CLI-000335;39,00;CMD-000615;FR;Email/SMS
2024-11-11;CLI-000470;24,00;CMD-000616;ES;Meta
2024-11-11;CLI-000489;99,00;CMD-000617;FR;TikTok
2024-11-11;CLI-000506;99,00;CMD-000618;DE;Meta
2024-11-11;CLI-000554;39,00;CMD-000619;FR;Meta
2024-11-11;CLI-000618;99,00;CMD-000620;FR;Meta
2024-11-12;CLI-000431;68,00;CMD-000621;BE;Email/SMS
2024-11-12;CLI-000442;39,00;CMD-000622;FR;Meta
2024-11-12;CLI-000503;74,00;CMD-000623;FR;Meta
2024-11-12;CLI-000535;39,00;CMD-000624;FR;Meta
2024-11-12;CLI-000545;74,00;CMD-000625;FR;Google
2024-11-12;CLI-000546;39,00;CMD-000626;ES;TikTok
2024-11-12;CLI-000564;74,00;CMD-000627;DE;Google
2024-11-12;CLI-000565;24,00;CMD-000628;DE;Meta
2024-11-12;CLI-000612;74,00;CMD-000629;NL;Meta
2024-11-13;CLI-000114;78,00;CMD-000630;DE;Meta retargeting
2024-11-13;CLI-000123;74,00;CMD-000631;FR;Direct
2024-11-13;CLI-000162;74,00;CMD-000632;FR;Direct
2024-11-13;CLI-000447;98,00;CMD-000633;FR;Meta
2024-11-13;CLI-000465;123,00;CMD-000634;BE;Meta
2024-11-13;CLI-000485;39,00;CMD-000635;FR;Meta
2024-11-13;CLI-000499;123,00;CMD-000636;FR;Google
2024-11-13;CLI-000529;74,00;CMD-000637;FR;Meta
2024-11-13;CLI-000572;63,00;CMD-000638;FR;Google
2024-11-13;CLI-000588;99,00;CMD-000639;NL;Meta
2024-11-13;CLI-000614;39,00;CMD-000640;FR;Meta
2024-11-14;CLI-000192;138,00;CMD-000641;ES;Meta retargeting
2024-11-14;CLI-000274;29,00;CMD-000642;FR;Email/SMS
2024-11-14;CLI-000509;39,00;CMD-000643;FR;Meta
2024-11-14;CLI-000528;74,00;CMD-000644;DE;Google
2024-11-14;CLI-000542;63,00;CMD-000645;IT;Meta
2024-11-15;CLI-000138;68,00;CMD-000646;FR;Email/SMS
2024-11-15;CLI-000236;39,00;CMD-000647;IT;Direct
2024-11-15;CLI-000415;99,00;CMD-000648;FR;Meta retargeting
2024-11-15;CLI-000460;39,00;CMD-000649;FR;Meta
2024-11-15;CLI-000490;74,00;CMD-000650;FR;Meta
2024-11-15;CLI-000507;99,00;CMD-000651;FR;Google
2024-11-15;CLI-000508;123,00;CMD-000652;FR;Google
2024-11-15;CLI-000532;39,00;CMD-000653;DE;Meta
2024-11-15;CLI-000569;74,00;CMD-000654;ES;Google
2024-11-15;CLI-000574;39,00;CMD-000655;IT;TikTok
2024-11-16;CLI-000154;29,00;CMD-000656;ES;Email/SMS
2024-11-16;CLI-000189;39,00;CMD-000657;ES;Email/SMS
2024-11-16;CLI-000292;138,00;CMD-000658;FR;Email/SMS
2024-11-16;CLI-000294;138,00;CMD-000659;ES;Email/SMS
2024-11-16;CLI-000443;24,00;CMD-000660;FR;TikTok
2024-11-16;CLI-000492;39,00;CMD-000661;FR;Meta
2024-11-16;CLI-000505;99,00;CMD-000662;FR;Meta
2024-11-16;CLI-000516;74,00;CMD-000663;ES;Google
2024-11-16;CLI-000579;39,00;CMD-000664;NL;Meta
2024-11-17;CLI-000444;63,00;CMD-000665;ES;Meta
2024-11-17;CLI-000452;39,00;CMD-000666;ES;Meta
2024-11-17;CLI-000482;99,00;CMD-000667;FR;Meta
2024-11-17;CLI-000504;39,00;CMD-000668;BE;Google
2024-11-17;CLI-000522;29,00;CMD-000669;BE;Meta
2024-11-17;CLI-000550;39,00;CMD-000670;FR;TikTok
2024-11-17;CLI-000570;98,00;CMD-000671;FR;Meta
2024-11-18;CLI-000467;98,00;CMD-000672;BE;Meta
2024-11-18;CLI-000475;98,00;CMD-000673;DE;Meta
2024-11-18;CLI-000494;63,00;CMD-000674;BE;Meta
2024-11-18;CLI-000518;39,00;CMD-000675;BE;Meta
2024-11-18;CLI-000551;99,00;CMD-000676;DE;TikTok
2024-11-18;CLI-000556;39,00;CMD-000677;FR;TikTok
2024-11-18;CLI-000586;99,00;CMD-000678;NL;Meta
2024-11-18;CLI-000619;39,00;CMD-000679;FR;Meta
2024-11-19;CLI-000618;-99,00;R-CMD-000620;FR;Remboursement
2024-11-19;CLI-000348;74,00;CMD-000680;FR;Meta retargeting
2024-11-19;CLI-000543;39,00;CMD-000681;FR;TikTok
2024-11-19;CLI-000544;39,00;CMD-000682;FR;Meta
2024-11-19;CLI-000548;39,00;CMD-000683;DE;Meta
2024-11-19;CLI-000562;39,00;CMD-000684;NL;Meta
2024-11-19;CLI-000602;24,00;CMD-000685;FR;Meta
2024-11-20;CLI-000301;113,00;CMD-000686;FR;Email/SMS
2024-11-20;CLI-000471;39,00;CMD-000687;FR;Influence
2024-11-20;CLI-000472;39,00;CMD-000688;FR;TikTok
2024-11-20;CLI-000502;74,00;CMD-000689;FR;Meta
2024-11-20;CLI-000571;74,00;CMD-000690;FR;TikTok
2024-11-20;CLI-000597;123,00;CMD-000691;FR;Meta
2024-11-20;CLI-000600;138,00;CMD-000692;FR;Direct
2024-11-21;CLI-000196;113,00;CMD-000693;FR;Direct
2024-11-21;CLI-000217;99,00;CMD-000694;FR;Direct
2024-11-21;CLI-000498;39,00;CMD-000695;FR;Meta
2024-11-21;CLI-000538;29,00;CMD-000696;FR;TikTok
2024-11-21;CLI-000547;74,00;CMD-000697;FR;Meta
2024-11-21;CLI-000576;63,00;CMD-000698;BE;Meta
2024-11-21;CLI-000589;39,00;CMD-000699;FR;Meta
2024-11-21;CLI-000603;63,00;CMD-000700;FR;Meta
2024-11-21;CLI-000611;24,00;CMD-000701;FR;Google
2024-11-21;CLI-000620;39,00;CMD-000702;FR;Autre
2024-11-21;CLI-000622;74,00;CMD-000703;FR;Meta
2024-11-22;CLI-000069;39,00;CMD-000704;DE;Email/SMS
2024-11-22;CLI-000182;138,00;CMD-000705;FR;Email/SMS
2024-11-22;CLI-000399;113,00;CMD-000706;FR;Meta retargeting
2024-11-22;CLI-000491;99,00;CMD-000707;BE;Meta
2024-11-22;CLI-000515;39,00;CMD-000708;IT;Influence
2024-11-22;CLI-000625;63,00;CMD-000709;DE;Meta
2024-11-23;CLI-000043;39,00;CMD-000710;ES;Email/SMS
2024-11-23;CLI-000158;99,00;CMD-000711;FR;Meta retargeting
2024-11-23;CLI-000183;99,00;CMD-000712;BE;Email/SMS
2024-11-23;CLI-000456;39,00;CMD-000713;FR;Meta
2024-11-23;CLI-000479;39,00;CMD-000714;FR;Google
2024-11-23;CLI-000531;39,00;CMD-000715;DE;Meta
2024-11-23;CLI-000583;99,00;CMD-000716;ES;Meta
2024-11-23;CLI-000606;39,00;CMD-000717;FR;Google
2024-11-24;CLI-000417;110,40;CMD-000718;FR;Direct
2024-11-24;CLI-000437;59,20;CMD-000719;DE;Email/SMS
2024-11-24;CLI-000464;59,20;CMD-000720;FR;Google
2024-11-24;CLI-000476;31,20;CMD-000721;DE;TikTok
2024-11-24;CLI-000480;59,20;CMD-000722;DE;TikTok
2024-11-24;CLI-000487;31,20;CMD-000723;DE;Meta
2024-11-24;CLI-000555;98,40;CMD-000724;FR;TikTok
2024-11-24;CLI-000595;31,20;CMD-000725;FR;TikTok
2024-11-25;CLI-000453;-39,00;R-CMD-000560;FR;Remboursement
2024-11-25;CLI-000437;79,20;CMD-000726;DE;Email/SMS
2024-11-25;CLI-000457;31,20;CMD-000727;DE;Meta
2024-11-25;CLI-000458;59,20;CMD-000728;FR;Google
2024-11-25;CLI-000523;79,20;CMD-000729;FR;Meta
2024-11-25;CLI-000590;59,20;CMD-000730;FR;Autre
2024-11-25;CLI-000607;31,20;CMD-000731;FR;Meta
2024-11-26;CLI-000109;90,40;CMD-000732;FR;Email/SMS
2024-11-26;CLI-000233;62,40;CMD-000733;BE;Direct
2024-11-26;CLI-000351;79,20;CMD-000734;FR;Direct
2024-11-26;CLI-000367;54,40;CMD-000735;FR;Email/SMS
2024-11-26;CLI-000454;59,20;CMD-000736;FR;Meta
2024-11-26;CLI-000474;59,20;CMD-000737;FR;Meta
2024-11-26;CLI-000488;50,40;CMD-000738;DE;TikTok
2024-11-26;CLI-000489;19,20;CMD-000739;FR;Direct
2024-11-26;CLI-000510;59,20;CMD-000740;NL;Meta
2024-11-26;CLI-000513;79,20;CMD-000741;BE;Autre
2024-11-26;CLI-000563;59,20;CMD-000742;FR;TikTok
2024-11-26;CLI-000587;59,20;CMD-000743;IT;TikTok
2024-11-26;CLI-000610;78,40;CMD-000744;NL;Meta
2024-11-27;CLI-000078;59,20;CMD-000745;FR;Meta retargeting
2024-11-27;CLI-000218;90,40;CMD-000746;ES;Email/SMS
2024-11-27;CLI-000446;78,40;CMD-000747;DE;Google
2024-11-27;CLI-000461;31,20;CMD-000748;FR;TikTok
2024-11-27;CLI-000473;78,40;CMD-000749;ES;Meta
2024-11-27;CLI-000501;31,20;CMD-000750;FR;Meta
2024-11-27;CLI-000536;98,40;CMD-000751;BE;Meta
2024-11-27;CLI-000582;59,20;CMD-000752;FR;Meta
2024-11-27;CLI-000609;19,20;CMD-000753;FR;Google
2024-11-28;CLI-000155;90,40;CMD-000754;FR;Direct
2024-11-28;CLI-000363;59,20;CMD-000755;FR;Email/SMS
2024-11-28;CLI-000426;90,40;CMD-000756;FR;Email/SMS
2024-11-28;CLI-000469;31,20;CMD-000757;FR;Meta
2024-11-28;CLI-000477;78,40;CMD-000758;IT;Meta
2024-11-28;CLI-000526;79,20;CMD-000759;BE;Meta retargeting
2024-11-28;CLI-000575;78,40;CMD-000760;DE;Google
2024-11-28;CLI-000617;50,40;CMD-000761;ES;Meta
2024-11-29;CLI-000161;31,20;CMD-000762;FR;Meta retargeting
2024-11-29;CLI-000277;110,40;CMD-000763;FR;Direct
2024-11-29;CLI-000449;59,20;CMD-000764;DE;TikTok
2024-11-29;CLI-000455;50,40;CMD-000765;FR;Influence
2024-11-29;CLI-000459;31,20;CMD-000766;FR;Meta
2024-11-29;CLI-000481;78,40;CMD-000767;NL;TikTok
2024-11-29;CLI-000597;110,40;CMD-000768;FR;Direct
2024-11-29;CLI-000621;50,40;CMD-000769;DE;Autre
2024-11-30;CLI-000572;-63,00;R-CMD-000638;FR;Remboursement
2024-11-30;CLI-000109;31,20;CMD-000770;FR;Direct
2024-11-30;CLI-000445;31,20;CMD-000771;FR;Meta
2024-11-30;CLI-000511;110,40;CMD-000772;IT;Direct
2024-11-30;CLI-000560;79,20;CMD-000773;FR;TikTok
2024-11-30;CLI-000596;78,40;CMD-000774;DE;Meta
2024-12-01;CLI-000120;-74,00;R-CMD-000613;DE;Remboursement
2024-12-01;CLI-000192;138,00;CMD-000775;ES;Email/SMS
2024-12-01;CLI-000292;99,00;CMD-000776;FR;Email/SMS
2024-12-01;CLI-000398;99,00;CMD-000777;FR;Email/SMS
2024-12-01;CLI-000408;99,00;CMD-000778;IT;Meta retargeting
2024-12-01;CLI-000667;74,00;CMD-000779;BE;TikTok
2024-12-01;CLI-000689;74,00;CMD-000780;ES;Meta
2024-12-01;CLI-000703;74,00;CMD-000781;BE;Meta
2024-12-01;CLI-000764;39,00;CMD-000782;FR;Meta
2024-12-02;CLI-000610;-78,40;R-CMD-000744;NL;Remboursement
2024-12-02;CLI-000666;39,00;CMD-000783;FR;TikTok
2024-12-02;CLI-000675;39,00;CMD-000784;DE;Meta
2024-12-02;CLI-000728;99,00;CMD-000785;FR;Google
2024-12-03;CLI-000375;138,00;CMD-000786;FR;Email/SMS
2024-12-03;CLI-000420;138,00;CMD-000787;FR;Email/SMS
2024-12-03;CLI-000452;138,00;CMD-000788;ES;Email/SMS
2024-12-03;CLI-000654;24,00;CMD-000789;DE;Meta
2024-12-03;CLI-000678;99,00;CMD-000790;FR;Google
2024-12-03;CLI-000685;74,00;CMD-000791;ES;Meta
2024-12-03;CLI-000702;99,00;CMD-000792;FR;Meta
2024-12-03;CLI-000740;98,00;CMD-000793;FR;Meta
2024-12-03;CLI-000750;63,00;CMD-000794;FR;Meta
2024-12-03;CLI-000755;99,00;CMD-000795;DE;Meta
2024-12-03;CLI-000765;24,00;CMD-000796;FR;Meta
2024-12-03;CLI-000786;63,00;CMD-000797;NL;Meta
2024-12-04;CLI-000197;24,00;CMD-000798;FR;Meta retargeting
2024-12-04;CLI-000502;74,00;CMD-000799;FR;Email/SMS
2024-12-04;CLI-000639;99,00;CMD-000800;FR;Meta
2024-12-04;CLI-000659;39,00;CMD-000801;NL;Meta
2024-12-04;CLI-000664;39,00;CMD-000802;BE;Meta
2024-12-04;CLI-000677;39,00;CMD-000803;BE;Meta
2024-12-04;CLI-000744;74,00;CMD-000804;FR;Meta
2024-12-04;CLI-000757;123,00;CMD-000805;FR;Meta
2024-12-05;CLI-000131;113,00;CMD-000806;FR;Meta retargeting
2024-12-05;CLI-000334;74,00;CMD-000807;BE;Direct
2024-12-05;CLI-000407;78,00;CMD-000808;FR;Email/SMS
2024-12-05;CLI-000643;74,00;CMD-000809;FR;Meta
2024-12-05;CLI-000646;24,00;CMD-000810;FR;TikTok
2024-12-05;CLI-000716;74,00;CMD-000811;FR;Meta
2024-12-05;CLI-000767;63,00;CMD-000812;BE;Meta
2024-12-05;CLI-000777;99,00;CMD-000813;DE;Meta
2024-12-06;CLI-000225;78,00;CMD-000814;FR;Direct
2024-12-06;CLI-000380;63,00;CMD-000815;FR;Direct
2024-12-06;CLI-000508;29,00;CMD-000816;FR;Meta retargeting
2024-12-06;CLI-000693;74,00;CMD-000817;FR;TikTok
2024-12-06;CLI-000743;29,00;CMD-000818;FR;TikTok
2024-12-06;CLI-000749;39,00;CMD-000819;FR;Influence
2024-12-07;CLI-000245;74,00;CMD-000820;FR;Direct
2024-12-07;CLI-000302;138,00;CMD-000821;ES;Meta retargeting
2024-12-07;CLI-000428;74,00;CMD-000822;FR;Direct
2024-12-07;CLI-000653;74,00;CMD-000823;FR;Meta
2024-12-07;CLI-000669;39,00;CMD-000824;FR;Meta
2024-12-07;CLI-000678;99,00;CMD-000825;FR;Meta retargeting
2024-12-07;CLI-000680;99,00;CMD-000826;FR;Influence
2024-12-07;CLI-000683;74,00;CMD-000827;FR;Meta
2024-12-07;CLI-000692;74,00;CMD-000828;DE;TikTok
2024-12-07;CLI-000718;39,00;CMD-000829;ES;TikTok
2024-12-07;CLI-000734;39,00;CMD-000830;ES;Google
2024-12-07;CLI-000773;74,00;CMD-000831;IT;Meta
2024-12-08;CLI-000217;99,00;CMD-000832;FR;Meta retargeting
2024-12-08;CLI-000329;74,00;CMD-000833;FR;Email/SMS
2024-12-08;CLI-000401;74,00;CMD-000834;FR;Email/SMS
2024-12-08;CLI-000613;74,00;CMD-000835;DE;Meta retargeting
2024-12-08;CLI-000632;39,00;CMD-000836;FR;Meta
2024-12-08;CLI-000687;29,00;CMD-000837;FR;TikTok
2024-12-08;CLI-000739;74,00;CMD-000838;FR;Google
2024-12-09;CLI-000167;99,00;CMD-000839;FR;Meta retargeting
2024-12-09;CLI-000633;74,00;CMD-000840;FR;TikTok
2024-12-09;CLI-000640;99,00;CMD-000841;FR;Meta
2024-12-09;CLI-000668;99,00;CMD-000842;FR;Meta
2024-12-09;CLI-000679;99,00;CMD-000843;FR;Meta
2024-12-09;CLI-000706;39,00;CMD-000844;FR;Meta
